kod;delka;datum;cas;teplota;oblast;jedinec;instar;poznamka;fotka
5279;0.439;16.6.2014 9:00;23:00:00;21;Praha;PSW21006;l2;;2
5280;0.447;17.6.2014 9:30;47:30:00;21;Praha;PSW21006;l2;;3
5281;0.428;18.6.2014 8:30;70:30:00;21;Praha;PSW21006;l2;;4
5305;0.435;18.6.2014 8:30;23:00:00;21;Praha;PSW21007;l2;;2
5306;0.443;19.6.2014 8:00;46:30:00;21;Praha;PSW21007;l2;;3
5332;0.417;19.6.2014 8:00;46:30:00;21;Praha;PSW21008;l2;;3
5333;0.432;20.6.2014 8:30;71:00:00;21;Praha;PSW21008;l2;;4
5334;0.457;21.6.2014 7:45;94:15:00;21;Praha;PSW21008;l2;;5
5360;0.416;21.6.2014 7:45;94:15:00;21;Praha;PSW21009;l2;;5
5361;0.414;22.6.2014 8:30;119:00:00;21;Praha;PSW21009;l2;;6
5384;0.44;23.6.2014 10:00;121:30:00;21;Praha;PSW21010;l2;;3
5516;0.41;23.6.2014 10:00;98:00:00;21;Praha;PSW21015;l2;;5
5517;0.435;24.6.2014 13:30;125:30:00;21;Praha;PSW21015;l2;;6
5518;0.432;25.6.2014 10:30;146:30:00;21;Praha;PSW21015;l2;;7
5566;0.35;21.6.2014 7:45;47:45:00;21;Praha;PSW21017;l2;;3
5567;0.36;23.6.2014 10:00;98:00:00;21;Praha;PSW21017;l2;;4
5594;0.419;23.6.2014 10:00;98:00:00;21;Praha;PSW21018;l2;;5
5595;0.425;24.6.2014 13:30;125:30:00;21;Praha;PSW21018;l2;;6
5644;0.429;22.6.2014 8:30;48:00:00;21;Praha;PSW21020;l2;;3
5645;0.417;24.6.2014 13:30;101:00:00;21;Praha;PSW21020;l2;;4
5669;0.415;21.6.2014 7:45;23:15:00;21;Praha;PSW21021;l2;;2
5670;0.432;22.6.2014 8:30;48:00:00;21;Praha;PSW21021;l2;;3
5672;0.436;23.6.2014 10:00;73:30:00;21;Praha;PSW21021;l2;;5
5673;0.408;24.6.2014 13:30;101:00:00;21;Praha;PSW21021;l2;;6
5801;0.415;28.6.2014 15:00;76:30:00;21;Praha;PSW21026;l2;;4
5802;0.419;29.6.2014 10:00;95:30:00;21;Praha;PSW21026;l2;;5
5803;0.435;30.6.2014 10:00;119:30:00;21;Praha;PSW21026;l2;;6
5804;0.41;1.7.2014 11:00;144:30:00;21;Praha;PSW21026;l2;;7
5805;0.41;2.7.2014 14:00;171:30:00;21;Praha;PSW21026;l2;;8
5806;0.414;3.7.2014 14:00;195:30:00;21;Praha;PSW21026;l2;;9
5906;0.464;2.7.2014 14:00;95:00:00;21;Praha;PSW21030;l2;;5
5907;0.469;3.7.2014 14:00;119:00:00;21;Praha;PSW21030;l2;;6
5932;0.427;2.7.2014 14:00;95:00:00;21;Praha;PSW21031;l2;;5
5933;0.431;3.7.2014 14:00;119:00:00;21;Praha;PSW21031;l2;;6
5957;0.428;1.7.2014 11:00;68:00:00;21;Praha;PSW21032;l2;;4
5958;0.426;2.7.2014 14:00;95:00:00;21;Praha;PSW21032;l2;;5
5959;0.419;3.7.2014 14:00;119:00:00;21;Praha;PSW21032;l2;;6
5983;0.455;1.7.2014 11:00;68:00:00;21;Praha;PSW21033;l2;;4
5984;0.435;2.7.2014 14:00;95:00:00;21;Praha;PSW21033;l2;;5
6009;0.382;1.7.2014 11:00;68:00:00;21;Praha;PSW21034;l2;;4
6010;0.385;2.7.2014 14:00;95:00:00;21;Praha;PSW21034;l2;;5
6011;0.37;3.7.2014 14:00;119:00:00;21;Praha;PSW21034;l2;;6
6034;0.392;30.6.2014 10:00;43:00:00;21;Praha;PSW21035;l2;;3
6035;0.396;1.7.2014 11:00;68:00:00;21;Praha;PSW21035;l2;;4
6036;0.415;2.7.2014 14:00;95:00:00;21;Praha;PSW21035;l2;;5
6086;0.412;3.7.2014 14:00;51:00:00;21;Praha;PSW21037;l2;;3
6087;0.41;4.7.2014 15:00;76:00:00;21;Praha;PSW21037;l2;;4
6088;0.432;5.7.2014 15:00;100:00:00;21;Praha;PSW21037;l2;;5
6136;0.427;1.7.2014 11:00;0:00:00;21;Praha;PSW21039;l2;bacha zacina l2kou/varadit z rychlosti vyvoje;1
6137;0.446;2.7.2014 14:00;27:00:00;21;Praha;PSW21039;l2;;2
6138;0.435;3.7.2014 14:00;51:00:00;21;Praha;PSW21039;l2;;3
6164;0.445;5.7.2014 15:00;49:00:00;21;Praha;PSW21040;l2;;3
6165;0.458;6.7.2014 11:00;69:00:00;21;Praha;PSW21040;l2;;4
6190;0.442;5.7.2014 15:00;49:00:00;21;Praha;PSW21041;l2;;3
6191;0.45;6.7.2014 11:00;69:00:00;21;Praha;PSW21041;l2;;4
6192;0.439;7.7.2014 15:00;97:00:00;21;Praha;PSW21041;l2;;5
6216;0.451;5.7.2014 15:00;49:00:00;21;Praha;PSW21042;l2;;3
6217;0.45;6.7.2014 11:00;69:00:00;21;Praha;PSW21042;l2;;4
6218;0.447;7.7.2014 15:00;97:00:00;21;Praha;PSW21042;l2;;5
6297;0.418;9.7.2014 15:00;120:00:00;21;Praha;PSW21045;l2;;6
6298;0.417;10.7.2014 12:00;141:00:00;21;Praha;PSW21045;l2;;7
6322;0.415;8.7.2014 15:00;96:00:00;21;Praha;PSW21046;l2;;5
6323;0.411;9.7.2014 15:00;120:00:00;21;Praha;PSW21046;l2;;6
6348;0.39;8.7.2014 15:00;96:00:00;21;Praha;PSW21047;l2;;5
6349;0.379;9.7.2014 15:00;120:00:00;21;Praha;PSW21047;l2;;6
6374;0.387;8.7.2014 15:00;96:00:00;21;Praha;PSW21048;l2;;5
6400;0.422;8.7.2014 15:00;96:00:00;21;Praha;PSW21049;l2;;5
6401;0.421;9.7.2014 15:00;120:00:00;21;Praha;PSW21049;l2;;6
6402;0.427;10.7.2014 12:00;141:00:00;21;Praha;PSW21049;l2;;7
6403;0.439;12.7.2014 14:00;191:00:00;21;Praha;PSW21049;l2;;8
6425;0.386;7.7.2014 15:00;72:00:00;21;Praha;PSW21050;l2;;4
6426;0.392;8.7.2014 15:00;96:00:00;21;Praha;PSW21050;l2;;5
6450;0.401;6.7.2014 11:00;44:00:00;21;Praha;PSW21051;l2;;3
6451;0.395;7.7.2014 15:00;72:00:00;21;Praha;PSW21051;l2;;4
6452;0.389;8.7.2014 15:00;96:00:00;21;Praha;PSW21051;l2;;5
6453;0.385;9.7.2014 15:00;120:00:00;21;Praha;PSW21051;l2;;6
6454;0.403;10.7.2014 12:00;141:00:00;21;Praha;PSW21051;l2;;7
6477;0.428;7.7.2014 15:00;72:00:00;21;Praha;PSW21052;l2;;4
6478;0.427;8.7.2014 15:00;96:00:00;21;Praha;PSW21052;l2;;5
6479;0.431;9.7.2014 15:00;120:00:00;21;Praha;PSW21052;l2;;6
6502;0.418;6.7.2014 11:00;44:00:00;21;Praha;PSW21053;l2;;3
6503;0.415;7.7.2014 15:00;72:00:00;21;Praha;PSW21053;l2;;4
6529;0.424;7.7.2014 15:00;72:00:00;21;Praha;PSW21054;l2;;4
6530;0.389;8.7.2014 15:00;96:00:00;21;Praha;PSW21054;l2;;5
6531;0.415;9.7.2014 15:00;120:00:00;21;Praha;PSW21054;l2;;6
6554;0.415;6.7.2014 11:00;44:00:00;21;Praha;PSW21055;l2;;3
6555;0.391;7.7.2014 15:00;72:00:00;21;Praha;PSW21055;l2;;4
6556;0.407;8.7.2014 15:00;96:00:00;21;Praha;PSW21055;l2;;5
6581;0.418;7.7.2014 15:00;72:00:00;21;Praha;PSW21056;l2;;4
6582;0.412;8.7.2014 15:00;96:00:00;21;Praha;PSW21056;l2;;5
6583;0.424;9.7.2014 15:00;120:00:00;21;Praha;PSW21056;l2;;6
6608;0.394;9.7.2014 15:00;96:00:00;21;Praha;PSW21057;l2;;5
6631;0.386;6.7.2014 11:00;20:00:00;21;Praha;PSW21058;l2;;2
6632;0.409;7.7.2014 15:00;48:00:00;21;Praha;PSW21058;l2;;3
6688;0.422;13.7.2014 9:30;166:30:00;21;Praha;PSW21060;l2;;7
6689;0.427;14.7.2014 9:45;190:45:00;21;Praha;PSW21060;l2;;8
6711;0.391;9.7.2014 15:00;76:00:00;21;Praha;PSW21061;l2;;4
6712;0.418;10.7.2014 12:00;97:00:00;21;Praha;PSW21061;l2;;5
6738;0.394;10.7.2014 12:00;97:00:00;21;Praha;PSW21062;l2;;5
6739;0.422;12.7.2014 14:00;147:00:00;21;Praha;PSW21062;l2;;6
6763;0.434;9.7.2014 15:00;76:00:00;21;Praha;PSW21063;l2;;4
6764;0.424;10.7.2014 12:00;97:00:00;21;Praha;PSW21063;l2;;5
6815;0.41;9.7.2014 15:00;76:00:00;21;Praha;PSW21065;l2;;4
6840;0.399;9.7.2014 15:00;48:00:00;21;Praha;PSW21066;l2;;3
6841;0.418;10.7.2014 12:00;69:00:00;21;Praha;PSW21066;l2;;4
6866;0.398;9.7.2014 15:00;48:00:00;21;Praha;PSW21067;l2;;3
6867;0.415;10.7.2014 12:00;69:00:00;21;Praha;PSW21067;l2;;4
6892;0.421;9.7.2014 15:00;48:00:00;21;Praha;PSW21068;l2;;3
6893;0.445;10.7.2014 12:00;69:00:00;21;Praha;PSW21068;l2;;4
6918;0.426;9.7.2014 15:00;48:00:00;21;Praha;PSW21069;l2;;3
6944;0.407;9.7.2014 15:00;48:00:00;21;Praha;PSW21070;l2;;3
6945;0.404;10.7.2014 12:00;69:00:00;21;Praha;PSW21070;l2;;4
6972;0.396;14.7.2014 9:45;114:45:00;21;Praha;PSW21071;l2;;5
6973;0.411;15.7.2014 15:00;144:00:00;21;Praha;PSW21071;l2;;6
6998;0.414;14.7.2014 9:45;114:45:00;21;Praha;PSW21072;l2;;5
6999;0.418;15.7.2014 15:00;144:00:00;21;Praha;PSW21072;l2;;6
7000;0.408;17.7.2014 14:00;191:00:00;21;Praha;PSW21072;l2;;7
7022;0.441;10.6.2014 10:00;48:00:00;25;Praha;PSW2504001;l2;;3
7023;0.461;11.6.2014 9:00;71:00:00;25;Praha;PSW2504001;l2;;4
7047;0.398;11.6.2014 9:00;23:00:00;25;Praha;PSW2504002;l2;;2
267;0.494;25.6.2014 10:30;193:00:00;18;Bestvina;BSW18001;l3;;8
268;0.49;26.6.2014 12:00;218:30:00;18;Bestvina;BSW18001;l3;;9
269;0.49;27.6.2014 15:00;245:30:00;18;Bestvina;BSW18001;l3;;10
270;0.47;28.6.2014 15:00;269:30:00;18;Bestvina;BSW18001;l3;;11
272;0.508;30.6.2014 10:00;312:30:00;18;Bestvina;BSW18001;l3;;13
273;0.513;1.7.2014 11:00;337:30:00;18;Bestvina;BSW18001;l3;;14
292;0.501;23.6.2014 10:00;144:30:00;18;Bestvina;BSW18002;l3;;7
317;0.507;28.6.2014 15:00;175:15:00;18;Bestvina;BSW18003;l3;;6
318;0.526;29.6.2014 10:00;194:15:00;18;Bestvina;BSW18003;l3;;7
319;0.502;30.6.2014 10:00;218:15:00;18;Bestvina;BSW18003;l3;;8
320;0.512;1.7.2014 11:00;243:15:00;18;Bestvina;BSW18003;l3;;9
321;0.503;2.7.2014 14:00;270:15:00;18;Bestvina;BSW18003;l3;;10
322;0.508;3.7.2014 14:00;294:15:00;18;Bestvina;BSW18003;l3;;11
324;0.517;5.7.2014 15:00;343:15:00;18;Bestvina;BSW18003;l3;;13
326;0.515;7.7.2014 15:00;391:15:00;18;Bestvina;BSW18003;l3;;15
344;0.545;28.6.2014 15:00;175:15:00;18;Bestvina;BSW18004;l3;;7
345;0.525;29.6.2014 10:00;194:15:00;18;Bestvina;BSW18004;l3;;8
346;0.528;30.6.2014 10:00;218:15:00;18;Bestvina;BSW18004;l3;;9
372;0.522;2.7.2014 14:00;245:30:00;18;Bestvina;BSW18005;l3;;9
373;0.533;3.7.2014 14:00;269:30:00;18;Bestvina;BSW18005;l3;;10
375;0.51;6.7.2014 11:00;338:30:00;18;Bestvina;BSW18005;l3;;12
425;0.52;6.7.2014 11:00;212:00:00;18;Bestvina;BSW18007;l3;;10
426;0.517;7.7.2014 15:00;240:00:00;18;Bestvina;BSW18007;l3;;11
427;0.523;8.7.2014 15:00;264:00:00;18;Bestvina;BSW18007;l3;;12
